ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
200	射	射	ʃe22	ʃe22	se6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628，806	發射，射箭。	
201	麝	麝	ʃe22	ʃe22	se6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	麝香。	
202	賒	赊	ʃe53	ʃe53	se1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	賒帳。	
203	奢	奢	ʃe53	ʃe53	se1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	奢侈。	
204	捨	舍	ʃe33	ʃe33	se2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	捨不得，割捨。	
205	舍	舍	ʃe33	ʃe33	se2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	捨不得，割捨。	原文作「捨」字。
206	赦	赦	ʃe55	ʃe55	se3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	大赦，十惡不赦，赦免。	
207	舍	舍	ʃe55	ʃe55	se3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	宿舍。	
208	佘	佘	ʃe21	ʃe21	se4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	姓，佘太君。	
209	社	社	ʃe24	ʃe24	se5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	公社，社會。	
210	惹	惹	ȵe24	ȵe24	nje5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	招惹，小孩惹事，傳染。	
211	耶	耶	je21	je21	je4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	耶酥。	
212	爺	爷	je21	je21	je4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	爺爺，父親。	
213	也	也	je24	je24	je5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	之乎者也，也是。	
214	野	野	je24	je24	je5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	野兔。	
215	夜	夜	ja22	ja22	jaa6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P628	走夜路，夜班，夜晚。	
216	傻	傻	ɬo21	ɬo21	slo4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	傻瓜。	
217	耍	耍	ʃa33	ʃa33	saa2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	玩耍，耍人。	
218	瓜	瓜	kʷa53	kʷa53	gwaa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	黃瓜，西瓜。	
219	蝸	蜗	wo53	wo53	wo1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	蝸牛。	
220	寡	寡	kʷa33	kʷa33	gwaa2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	寡婦，守寡。	
221	剮	剐	kʷa33	kʷa33	gwaa2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	千刀萬剮。	
222	誇	夸	kʰʷa53	kʷʰa53	kwaa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	誇獎，誇張。	
223	侉	侉	kʰʷa53	kʷʰa53	kwaa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	侉大。	
224	垮	垮	kʰʷa53	kʷʰa53	kwaa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	垮臺。	
225	跨	跨	kʰʷa53	kʷʰa53	kwaa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	跨過障礙物，跨步，跨度。	
226	瓦	瓦	wa24	wa24	waa5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	名詞，瓦片；動詞，瓦磚。	
227	花	花	wa53	wa53	waa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	一朵花，開花。	
228	化	化	wa55	wa55	waa3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	變化。	
229	鏵	铧	wa21	wa21	waa4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	鏵犁（犁上用來破土的鐵片）。	
230	划	划	wak2	wak2	waak6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	划船。	
231	華	华	wa21	wa21	waa4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P629	中華；華山；姓。	
232	樺	桦	wa21	wa21	waa4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	樺樹。	
233	蛙	蛙	wa53	wa53	waa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630，662	青蛙，蛙跳，蛙泳。	
234	窪	洼	wa53	wa53	waa1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	窪地，低窪。	
235	補	补	pu33	pu33	bu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	補衣服。	
236	譜	谱	pʰu33	pʰu33	pu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	族譜，宗譜，歌譜。	
237	布	布	pu55	pu55	bu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	一塊布，布料。	
238	佈	布	pu55	pu55	bu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	宣佈，公佈。	
239	鋪	铺	pʰu53	pʰu53	pu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	鋪開，鋪設，鋪張。	
240	普	普	pʰu33	pʰu33	pu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	普通。	
241	浦	浦	pʰu33	pʰu33	pu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	浦江。	
242	鋪	铺	pʰu55	pʰu55	pu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	店鋪，當鋪。	
243	怖	怖	pu55	pu55	bu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	恐怖。	
244	蒲	蒲	pu21	pu21	bu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	菖蒲，蒲團。	
245	菩	菩	pu21	pu21	bu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	菩薩。	
246	脯	脯	pʰu33	pʰu33	pu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630，641	胸脯；杏脯。	
247	部	部	pu22	pu22	bu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	部隊，幹部。	
248	簿	簿	pu22	pu22	bu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	帳簿，練習簿。	
249	步	步	pu22	pu22	bu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P630	一步，腳步，步行。	
250	捕	捕	pʰu33	pʰu33	pu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	逮捕，捕快。	
251	埠	埠	pu22	pu22	bu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	埠頭，商埠。	
252	模	模	mo21	mo21	mo4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	模子；模範。	
253	摹	摹	mo53	mo53	mo1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	摹仿。	
254	暮	暮	mu22	mu22	mu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	暮年，暮色。	
255	慕	慕	mu22	mu22	mu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	羨慕。	
256	墓	墓	mu22	mu22	mu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	墳墓，墓地。	
257	募	募	mu22	mu22	mu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	募捐，招募。	
258	都	都	tu53	tu53	du1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	都市，首都，都城；都是。	
259	堵	堵	tu33	tu33	du2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	堵車，堵塞。	
260	賭	赌	tu33	tu33	du2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	打賭，賭博。	
261	肚	肚	tu24	tu24	du5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631，632	豬肚（胃），魚肚；肚皮，肚臍。	
262	妬	妬	tu22	tu22	du6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	妒忌。	
263	妒	妒	tu22	tu22	du6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	妒忌。	原文作「妬」字。
264	土	土	tʰu33	tʰu33	tu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	土地。	
265	吐	吐	tʰu55	tʰu55	tu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P631	吐痰；嘔吐。	
266	兔	兔	tʰu55	tʰu55	tu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	兔子，野兔。	
267	途	途	tu21	tu21	du4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	前途。	
268	屠	屠	tu21	tu21	du4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	屠殺，屠夫。	
269	徒	徒	tu21	tu21	du4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	徒弟，學徒。	
270	塗	涂	tu21	tu21	du4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	泥塗。	
271	圖	图	tu21	tu21	du4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	畫圖，地圖。	
272	杜	杜	tu22	tu22	du6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	姓，杜仲。	
273	度	度	tu22	tu22	du6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	度量。	
274	渡	渡	tu22	tu22	du6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	擺渡，渡船，偷渡。	
275	鍍	镀	tu22	tu22	du6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	電鍍。	
276	奴	奴	nu21	nu21	nu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	奴隸。	
277	努	努	nu24	nu24	nu5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	努力。	
278	怒	怒	nu22	nu22	nu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	發怒。	
279	盧	卢	lu21	lu21	lu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	姓。	
280	爐	炉	lu21	lu21	lu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	爐子，風爐。	
281	蘆	芦	lu21	lu21	lu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	蘆葦。	
282	鸕	鸬	lu21	lu21	lu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P632	鸕鶿，一種鳥，黑色，有點象鴨子，捕魚用。	
283	魯	鲁	lu24	lu24	lu5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	魯國，魯迅。	
284	櫓	橹	lu24	lu24	lu5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	搖船的工具。	
285	虜	虏	lu24	lu24	lu5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	俘虜。	
286	滷	卤	lu24	lu24	lu5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	鹽滷，菜中的湯汁。	
287	路	路	lu22	lu22	lu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	一條路，大路，走路。	
288	賂	赂	lu22	lu22	lu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	賄賂。	
289	露	露	lu22	lu22	lu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	露水，白露。	
290	鷺	鹭	lu22	lu22	lu6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	白鷺，鷺鷥（一種鳥，腿很長）。	
291	租	租	ʧu53	tʃu53	zu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	租房子，田租。	
292	祖	祖	ʧu33	tʃu33	zu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	祖宗，祖國。	
293	組	组	ʧu33	tʃu33	zu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	組長，小組，組織。	
294	做	做	ʧu55	tʃu55	zu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	做事情。	
295	粗	粗	ʧʰu53	tʃʰu53	cu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	粗細，粗心。	
296	醋	醋	ʧʰu55	tʃʰu55	cu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	一種調味料，味酸，吃醋。	
297	措	措	ʧʰo55	tʃʰo55	co3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	措施，舉措。	
298	錯	错	ʧʰo55	tʃʰo55	co3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633，774	錯誤，過錯；錯雜。	
299	蘇	苏	ɬu53	ɬu53	slu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	蘇州，蘇聯，姓。	
300	酥	酥	ɬu53	ɬu53	slu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P633	杏仁酥，酥糖，酥油。	
301	素	素	ɬu55	ɬu55	slu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	吃素，樸素，素質。	
302	訴	诉	ɬu55	ɬu55	slu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	告訴，上訴，訴訟。	
303	塑	塑	ɬu55	ɬu55	slu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	塑料，塑像。	
304	嗉	嗉	ɬu55	ɬu55	slu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	鳥嗉子，嗉囊。	
305	姑	姑	ku53	ku53	gu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	姑媽，姑娘。	
306	孤	孤	ku53	ku53	gu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	孤兒，孤獨。	
307	箍	箍	kʰu53	kʰu53	ku1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	箍桶，一個箍，緊箍咒。	
308	古	古	ku33	ku33	gu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	古老，古代。	
309	估	估	ku53	ku53	gu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	估計。	
310	䀇	䀇	ku33	ku33	gu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	䀇子。	
311	牯	牯	ku33	ku33	gu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	公牛，公狗。	
312	股	股	ku33	ku33	gu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	一股線，股票。	
313	鼓	鼓	ku33	ku33	gu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	鑼鼓。	
314	故	故	ku55	ku55	gu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	故事，事故。	
315	固	固	ku55	ku55	gu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	固定。	
316	錮	锢	ku55	ku55	gu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	禁錮，錮露鍋。	
317	雇	雇	ku55	ku55	gu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	僱主。	
318	顧	顾	ku55	ku55	gu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P634	照顧，顧忌。	
319	枯	枯	kʰu53	kʰu53	ku1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	樹枯了，水枯了。	
320	苦	苦	hu33	hu33	hu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	甜的苦的，吃苦。	
321	庫	库	hu55	hu55	hu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	水庫，庫存。	
322	褲	裤	hu55	hu55	hu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	褲子。	
323	吳	吴	ŋ̍21	ŋ̍21	ng4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	姓。	老派讀[ŋu21]。
324	蜈	蜈	ŋ̍21	ŋ̍21	ng4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	蜈蚣。	老派讀[ŋu21]。
325	吾	吾	ŋ̍21	ŋ̍21	ng4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	吾等，吾輩。	老派讀[ŋu21]。
326	梧	梧	ŋ̍21	ŋ̍21	ng4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	梧桐。	老派讀[ŋu21]。
327	五	五	ŋ̍24	ŋ̍24	ng5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	數字。	老派讀[ŋu24]。
328	伍	伍	ŋ̍24	ŋ̍24	ng5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	隊伍，姓。	老派讀[ŋu24]。
329	午	午	ŋ̍24	ŋ̍24	ng5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	端午，中午。	老派讀[ŋu24]。
330	誤	误	ŋ̍22	ŋ̍22	ng6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	誤會，錯誤，耽誤。	老派讀[ŋu22]。
331	悟	悟	ŋ̍22	ŋ̍22	ng6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	孫悟空，覺悟。	老派讀[ŋu22]。
332	呼	呼	hu53	hu53	hu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	呼吸，呼雞。	
333	虎	虎	hu33	hu33	hu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	老虎。	
334	滸	浒	hu33	hu33	hu2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	水滸傳。	
335	戽	戽	hu55	hu55	hu3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	戽水（把水潑出去）戽斗（汲水灌田的老式農具）。	
336	胡	胡	hu21	hu21	hu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	姓，二胡。	
337	衚	胡	hu21	hu21	hu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P635	衚衕。	原文作「胡」字。
338	湖	湖	hu21	hu21	hu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P636	江湖，湖水。	
339	狐	狐	hu21	hu21	hu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P636	狐狸。	
340	壺	壶	hu21	hu21	hu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P636	水壺。	
341	乎	乎	hu53	hu53	hu1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P636	之乎者也。	
342	葫	葫	hu21	hu21	hu4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P636	葫蘆。	原文作「瓠」字。
